,Dialogue,age
2427,"다섯 번째, 백일 기념일 되면 강의실에 장미 한송이를 갖다 바쳐라. 여섯 번째, 검도하고 스쿼시를 꼭 배워라. 일곱 번째, 자장면을 최소한 다섯그릇 이상 먹을 줄 알아야 한다. 여덟 번째, 가끔 유치장에 가는 것도 감수해라, 아홉 번째, 다리가 아프다면 신발도 바꿔신어라, 열 번째, 죽인다고 협박하면 진짜 죽는 줄 알아라. 열 한 번째, ...",00
2428,...?,00
2429,거리,00
2430,전철역,00
2431,견우야!,00
2432,견우야!,00
2433,지하철 관리 사무실,00
2434,무슨 일로 오셔씀미까?,00
2435,급하게 부탁드릴게 있거든여!,00
2436,지하철 역 안,00
2437,누가 껴안으래썻!!,00
2438,ㅜ.ㅠ;;,00
2439,"0,.O;;;",00
2440,바보야! 피했어야짓!,00
2441,그날 밤 그녀는 또 망가져씀미다.,00
2442,거리,00
2443,에이즈를 예방합시다!,00
2444,전 그녀의 심정에 대해서 알 것 같기도 하고 모를 것 같기도 함미다. 그녀와 전 지금 갈래길에 서있는 것이 분명함미다. 우리는 도대체 어떤 사일까여? 지금과 같은 관계가 영원히 지속될 수 있을까여?,00
2445,그녀의 집 앞,00
2446,안냐세여?,00
2447,그녀의 집 거실,00
2448,한 잔 할래?,00
2449,아니... 대씀미다.,00
2450,... 졸업하면 뭘 할 건가?,00
2451,...사실... 아직 뚜렷하게 생각해 본 건 엄씀미다.,00
2452,...자네 주머니에 있는 소지품들을 좀 볼 수 있나?,00
2453,...예?,00
2454,이건 무엇에 쓰는 물건인가?,00
2455,...예... 에이즈 추방하는데 쓰는 거라고... 배웠는데... 아직... 못써바씀미다. ...사실은 길에서...,00
2456,됐네!,00
2457,날아라 영계가 뭐하는 덴가?,00
2458,저... 삼계탕 집인가 본데... 여? --;;;;,00
2459,... 맛을 확실히 보여준다는 뜻인거 가튼데... --;;;;;;,00
2460,우리 딸애 어떻게 생각하나?,00
2461,저는 당당히 말할 수 이써씀미다.,00
2462,아직은 친구로 지내고 이씀미다. 너무 걱정마세여... 만약에 서로 좀 더 가까워지게 된다면 꼭 말씀 드리게씀미다.,00
2463,"0,.O;;;;",00
2464,"어머, 이상하네? 술에 물을 탔는데...? 맞죠, 학생?",00
2465,네 맞는데여?,00
2466,견우의 집,00
2467,그녀는 제게 편지를 써서 가져오라고 해씀미다. 편지지에 직쩝 써야 됨미다. 저는 제 마음을 충분히 표현하기 위해서 단어들을 고르고 골라씀미다. 처음에 그녀를 만나 쓸 땐 주제넘게 그녀의 아픔을 치료해주겠다고 해씀미다만... 갈수록 그녀에게 미련이 생김미다. 우리 사이가 좀 더 분명해쓰면 하는 욕심도 생김미다. 편지에 그런 내 심정에 대해 쓰고 이씀미다. 그녀도 아마 지금 제게 편지를 쓰고 이 쓸 검미다.,00
2468,...우리는 그러케 헤어짐을 준비하고 있어씀미다.,00
2469,산,00
2470,"견우야, 저기 보이는 산봉우리 이찌? 보이지?",00
2471,"응, 보여.",00
2472,여기서 소리지르면 저기까지 들릴까?,00
2473,"들리게찌? 아니, 안들릴 꺼 가튼데?",00
2474,한 번 가봐! 내가 여기서 소리 지를테니까 들리면 대답해!,00
2475,"뭐라구? 저기까지 가보라구? 0,.O;;;",00
2476,응!,00
2477,ㅜ.ㅜ;;;;,00
2478,정상,00
2479,견우야! 들려어?,00
2480,견우야! 미안해... 나 정말... 아무래도 극복할 수 없나봐.,00
2481,견우야! ...미안해! 미안해...,00
2482,견우야! 나도 어쩔 수 없는 여잔가봐! 난... 다르다고 생각했는데... 그래애! 난 여자야! 어쩔 수 없어! 나... 극복이 안돼! 극복할 수 없어!,00
2483,동. 정상,00
2484,우와! 멀다!,00
2485,내려가자!,00
2486,좀 쉬었다 가야짓! .\ /.;;;;;,00
2487,뭐가 힘들다고 그랫?,00
2488,가치 가야짓!,00
2489,강이 보이는 나무 아래.,00
2490,너 편지 가져와찌?,00
2491,그게 모야?,00
2492,타임캡슐!,00
2493,...?,00
2494,"우리 편지를 여기따 넣어서 땅에 묻는 거야. 글구 2년 후에, 오늘 이 자리에서 만나자. 우리... 그날 다시 만나서 편지를 읽어보면 뭔가 답을 얻을 수 이쓸 지도 몰라.",00
2495,"그녀는 헤어지자는 말을 그렇게 대신했고, 저는 마음속으로 2년이란 긴 시간이 아니라고 되뇌이고 되뇌어바씀미다.",00
2496,"2년 후, 오늘 오후 2시에 열리는 거야.",00
2497,2년 후에나 우리는 다시 만날 수 있씀미다. 2년 후에 다시 만난다면 그녀와 나 모두 달라져 이 쓸 검미다. 그리고 우리는 지금보다 더 가까워지던지 아니면 아주 헤어지던지 둘 중에 하나를 선택할 수밖에 엄씀미다.,00
2498,...!,00
2499,저기 강 건너에 보이는 산 이짜나? 여기서 소리지르면 들리까?,00
2500,"0,.O;;",00
2501,인제 그만 내려가자.,00
2502,기차역,00
2503,...먼저 가.,00
2504,...!,00
2505,...우리 여기서 헤어지자.,00
2506,같이... 가야지...,00
2507,아냐... 난 다음 기차로 갈게... 그게 좋을 거 같애...,00
2508,2년 후에 만나는 거야!,00
2509,응... 2년 후!,00
2510,2년!,00
2511,잘가!,00
2512,잘가!,00
2513,견우야!,00
2514,어?,00
2515,...!,00
2516,우리는 그렇게 헤어져씀미다.,00
2517,저는 그녀와 헤어진 후 허전함을 이길 수 엄써씀미다. ...전 추억을 생각하며 인터넷에 그녀와 이써떤 일들을 올리기 시작해씀미다.,00
2518,견우의 집,00
2519,그리고 전 일케 생각해씀미다. 만약 그녀를 다시 만나면 뭔가 달라진 모습을 보여주자... 더 이상 시간을 허비하지 말자... 그녀와 내 미래를 위해서...,00
2520,스쿼시 경기장.,00
2521,"어떠케 내가 치는 공도 내 얼굴로만 날아오는 걸까여? ㅠ,,∅;;;",00
2522,수영장,00
2523,헬스 체육관,00
2524,검도장,00
2525,견우의 집,00
2526,전 매일매일 쉬지안코 통신에 그녀와의 일들을 써나가씀미다.,00
2527,피아노 학원.,00
2528,저는 2년 동안 하루하루를 바쁘게 보내씀미다.,00
2529,몽따쥬,00
2530,"저, ‘엽기적인 그녀’ 쓴 사람인데여... 오늘 만나기로 해꺼든여? ^^;",00
2531,네에?,00
2532,신씨네에서 인터넷에 뜬 내 글을 보고 그녀와의 이야기를 영화로 만들자고 제의가 와씀미다. 그녀의 꿈은 결국 제가 이루게 된 검미다. 저는 지금 당장이라도 그녀한테 알려주고 싶지만... 그날까지 참을 수바께 엄씀미다.,00
2533,그 까페,00
2534,...!,00
2535,뭐 드시겠습니까?,00
2536,콜... 커피 주세여.,00
2537,강이 보이는 나무아래,00
2538,오늘 그녀는 오지 안아씀미다. 우리의 약속은 오늘 뿐임미다. 내일이나 모래온다는 보장도 엄씀이다.,00
2539,이넘이 어떠케 들어가쓸까여? 불가사이임미다. --;;,00
2540,"견우야? ...견우야, 안녕? 나 너 만나는 동안, 너무 재밌었어. ... 엄마가 너 만나는 거 좋아하진 않았지만... 엄마도 내 고집 꺽을 수 없다는 거 잘 알아... 문제는 내 마음 속에 있었어. ...네가 알고 있듯이 나... 사랑하던 사람... 죽었어... 너와 처음 만나던 날... 그 사람이 세상을 떠난지 1년 되던 날 이었어. ...나 사실 너한테서 그사람의 모습을 찾으려고 했었어... 그럼 안되는 건데... 미안해. ...나 그사람, 너처럼 전철에서 처음 만났어. 옛날엔 나, 몸이 약했었거든...",00
2541,몽따쥬,00
2542,우린 그렇게 만났어. ...그 사람... 내가 원하는 건 뭐든지 해줬어. ...너처럼...,00
2543,날 위해서 물 속에 뛰어들 수 있어?,00
2544,우린 그 나무 아래서 미래를 약속했는데... 근데 그 남자...죽고 말았어..,00
2545,난 그 남자한테서 영원히 벗어날 수 없다고 생각했어. 나 너를 만나고 있는 동안에도 ...그 사람 어머니 가끔 만났어... 그 사람 어머니... 날 얼마나 위해주는지 몰라... 가끔 좋은 남자 있다고 소개해 주시겠다는데... 그럴 수 없잖아... 나... 너를 처음 만나던 날... 그 나무 아래에 왔었다. 나... 그 남자한테 기도했어... 너무 괴로워서 ...벗어날 수 있게 해달라고...,00
2546,"너를 만난 순간 난 생각했어... 그 사람이 견우... 널 소개해준 것이 아닐까 하고 ...근데 ...너를 만나면 만날수록 ...내 마음속에 있던 그 사람이 질투를 하고 있는 것만 같았어... 네가 좋아지는 만큼 죽은 그 사람한테 죄책감을 느껴지는 거야... 그래서... 난 ... 네가 없는 동안, 그 사람을 나 혼자서 잊어보고 싶었어... 그렇지 않고 너를 만나면 너한테도 잘못하는 거잖아, 그치? 만약 2년 후에도 내가 네 옆에 없다면 난 아직 용기가 없는 거야. 2년이 지나면 우린 어떻게 변해 있을까... 마치... 넌 미래에 살고 있고... 난 과거에 머물러 있는 느낌이야... 빨리 다시 만나서 네 편지 읽고싶어...",00
2547,"저는 그날 이후, 시간만 나면 그 자리에 찾아가씀미다. 혹시 그녀가 와따가지 아나쓸까... 올 때마다 타임캡슐을 열어봐씀미다.",00
2548,나무아래,00
2549,동. 나무아래,00
2550,저는 가끔 그녀가 했던 말을 생각해봅미다. 내가 왜 존재하는 것일까... 난 정말 그녀를 위해 존재하는 것일까... 차라리 그녀가 과거의 추억 속에 살고 있는 것이 낫지 않을까...,00
2551,동. 나무아래,00
2552,왜 자꾸만 그렇게 쳐다 보세요?,00
2553,응... 너무 이뻐서... 선녀가 올라오는 줄 알았어.,00
2554,*^^*,00
2555,...,00
2556,할아버지는 여기 자주 오세요?,00
2557,가끔 오지... 이 나무에 비밀이 있거든...,00
2558,저도... 이 나무 아래에 비밀이 있어요.,00
2559,...그래?,00
2560,삼년 전에 남자친구하고 이 아래에 편지를 묻어놨어요. ...할아버지의 비밀은 뭐예요?,00
2561,...그래서?,00
2562,...묻어놓은 편지... 작년에 만나서 꺼내 보기로 했었어요.,00
2563,...일년이나 늦었네?,00
2564,...네. ...올 수가 없었어요 ...2년은 긴 시간이 아니더라구요... 전 아무 것도 결정하지 못했어요.,00
2565,...나 사실은 이 아래에 묻힌 편지들을 봤어.,00
2566,...!,00
2567,이 나무에 비밀이 있다고 했지?,00
2568,...네.,00
2569,잘 봐... 예전에 그 나무하고 같은 나문가?,00
2570,...조금 변한거 같지만 잘 모르겠어요.,00
2571,죽은 사람과... 산 사람이 있지... 그것처럼 죽은 나무와 산 나무가 있어.,00
2572,...?,00
2573,작년에 여기에 있던 나무는 벼락을 맞았어... 두 쪽이 나서 죽었지... 근데... 그걸 가슴아파하던 젊은이가 있었어... 올 봄에...어디서 찾았는지 ... 전에 있던 나무하고 똑같이 생긴 이 나무를 옮겨와서 심었지...,00
2574,젊은이가 나무를 심고 있을 때... 나한테 물었지... 옛날 그 나무하고 똑같이 보이냐고... 나무가 죽은 걸 알면 가슴 아파할 사람이 있다면서... 누구도 눈치채지 못해야 한다고 했어.,00
2575,짜식!,00
2576,기차 안,00
2577,지금 거신 전화번호는 결번이거나 사용이 중지 된 번호임미다. 다시 확인하고 걸어주시기 바랍니다. 유 코러 롱 넘버 오아 더 다이얼 넘버 이즈 나린 썰비스. 프리스 코러겐...,00
2578,그 까페,00
2579,옥상,00
2580,...?,00
2581,누굴 찾아왔어요?,00
2582,아니요... 그냥... 언제부터 다시 춤을 추셨어요?,00
2583,"올해 초 부터...죠 ...저 까페 보이죠? 저기... 저 창문... 어떤 젊은 친구가 와서 못믿을 얘기를 해주더라구요 ...백혈병으로 죽어가는 어떤 소녀가 있는데... 토요일마다 해질녘에 저 까페에 와서 우리가 춤추는 모습을 보고 갔대요. 우리 춤추는 거 보면서 몸도 점점 좋아지고, 살려는 의욕도 아주 강해졌었는데 ...우리가 헤어지고나니까 살려는 의욕도 잃고, 몸도 더 나빠졌다고 그러더라구요. 그 말 듣고서 우리... 다시 결합했어요... 그리고 토요일 해질녘만 되면 옛날처럼 이렇게 춤도 춰요.",00
2584,그 애가 우리 다시 만나게 해 준 거예요.,00
2585,그랬군요... 저... 한가지 알려드릴 게 있어요.,00
2586,...?,00
2587,그 소녀가요... 춤추는 모습... 다시 보게 돼서... 너무 고맙고 행복하다고 전해달래요... 이제 ...하나도 아프지 않대요... 다 낫대요...,00
2588,고급 레스토랑,00
2589,어머니!,00
2590,하나도 안 변하셨네요. 건강하시죠?,00
2591,영국에 갔다 왔다구?,00
2592,예... 일년 반쯤 있었어요... 그 사람 잊을려고 많이 애 썼어요.,00
2593,그래... 이제 마음 많이 편해?,00
2594,네 ...많이요...,00
2595,정말인 거 같은데? 우리 애... 하늘나라에서 섭섭해하겠어?,00
2596,아녜요... 더 좋아할 거예요.,00
2597,그래... 그래... 나도 그걸 얼마나 바랬는지 알지.,00
2598,고모! 여권 사진 찍고 있는데 전화를 하면 어떻게 해여?,00
2599,이놈의 자식아! 이놈아 미꾸라지 같은 놈아! 이게 몇 년 만이냐? 응? 이놈아!,00
2600,"내가 말도 없이 이렇게 불렀어. 견우라고... 내 조카야... 그애하고 많이 닮았지? 난 아무리 봐도 우리 애하고 똑같은 거 같애... 너 맘 고생할 때... 몇 년 전부터 너한테 이놈 한 번 소개할려고 오라고 그랬더니, 미꾸라지처럼 요리조리 빠져 다니는 통에... 너 부평에 자주 왔었다며? 그런데도 고모한테 한 번 안들려?",00
2601,"한 번 사겨봐 ...이놈이라면 너 마음 편하게 해줄 거라고 생각했거든... 맞아, 너두 영국에 간다고 그랬지? 얘는 벌써 갔다 왔으니까 물어보면 많이 도움이 될 거다, 아마.",00
2602,이제... 안가도 대여!,00
2603,왜...? ...서로 아는 사이니?,00
2604,...?,00
2605,못 믿겠지만 ...나... 미래인 만났어! ...바로 너의 미래...,00
2606,"저긴 부부끼리, 여긴 애인끼리. 차종 빠진 게 벌써 틀리잖아요?",10
2607,"여자가 몰 거라 잔 고장 없었으면 좋겠는데, 엔진 좀 볼 수 있나?",10
2608,보닛을 열고 엔진을 확인하는 도철. 엔진 고유넘버가 보인다. 이 위로,10
2609,이 차 내 논 사모님이 원래 자기 사위 줄라고 뽑아놓고 그냥 모 셔만 놓고 있었던 차거든. 키로수 보시면 알잖아. 그런데 사위가,10
2610,"그러고 있으니까 인격에 펌핑 들어간다, 야. 요걸루 갈까?",10
2611,"시동 거는 손, 드라이브 모드로 들어가는 기어, 액셀러레이터를 밟는 발, 올라가는 RPM, 화면을",10
2612,"계약서에 서명하는 도철의 손, 결제되는 카드, 출력되는 영수증, 넘겨지는 스마트 키, 사무실 안에서 매장 업주가 도철과 미스 봉에게 서류들을 넘기고 있고, 양 실장은 밖에서 트렁크 를 열어 차량 마지막 점검을 하고 있다.",10
2613,사무실 유리에 반사되어 보이는 양 실장의 행동을 지켜보는 도철.,10
2614,출발하는 차를 향해 인사한 뒤 양 실장에게 똑같은 열쇠를 던져주는,10
2615,양 실장이 GPS 장치가 표시되는 소형 단말기를 보며 차량 이동경로를 확인한다.,10
2616,"운전대를 잡은 미스 봉이 짜증난 표정으로 가발을 벗는다. 주위를 살피며 소리치는,",10
2617,쫌 자연스럽게 연기 못하냐? 자연스럽게? 뒤에 자석 붙었는지 확인,10
2618,"야, 운전하는데 신발을... 똑바로 안 해? 앞에! 앞에!",10
2619,얌마! 중간보고하라 그런지가 언젠데 두 놈이 다 전화가 없어?!! 문자,10
2620,"붕어가 뭐야, 붕어가... 지금 전화할라 그러는데 형님이 전화먼저",10
2621,"이 새끼 또 말대답하는 거 봐, 이거... 입만 살아 움직이는 새끼가 변",10
2622,팀장님! 나 서 선배랑 이런 거 좀 묶지 마요! 진짜 안 맞아!,10
2623,"고급 차량들이 즐비하게 늘어선 주차장 안으로 스마트키를 든 손이 들어선다. 차량들을 향해 키 버튼을 누르며 앞으로 이동하는 손. 코너를 돌면 빽빽이 들어선 차량들이 나오고, 이들 사이에 섞인 고급 외제차가 삐빅 소리를 내며 열린다. 스마트키를 든 손 옆으로 다가오는 또 다른 남자!",10
2624,모자를 눌러 쓴 매장 업주와 양 실장이 차를 몰고 나가는 모습이 모 터로 흐른다.,10
2625,"집어넣던미스 봉, 모 터보고 놀라 뱉어내며 급히 전화를 꺼내든다.",10
2626,아이 씨발?... 사수하고 통화할 때뭐좀 으면서 통화하지 말라,10
2627,한 젓가락입으로 가져가는 중이다.,10
2628,고급 외제 승용차가 조용히 창고건물을 향해 간다. 전화통화를 하며 기다리던 문지기가 차량 안의 매장 업주를 확인하더 문을 열어준다.,10
2629,고급 외제 승용차가 창고 안으로 들어서자 두 명의 차량 전문가들이 기다리고 있다.,10
2630,"장비들이 세팅되어 있는 곳에 멈추는 고급 외제 승용차. 작업 중인 다른 차들도 보인다. 매장 업주와 양 실장이 차에서 내리고 문지기가 들어오자 전문가들이 일사분란하게 움직인다. 차 번호판을 떼어내고, 엔진 고유번호를 위조하고, 주행거리를 0으로 조작하고, 색깔을바꾸기위 해 창문에 종이를 덮는다.",10
